date,region,channel,spend_usd
2025-01-07,DE,organic,20.28
2025-01-07,DE,social,72.32
2025-01-07,DE,email,14.25
2025-01-07,DE,referral,26.36
2025-01-08,DE,paid_search,131.43
2025-01-08,DE,organic,15.54
2025-01-08,DE,social,85.04
2025-01-08,DE,email,7.05
2025-01-08,DE,referral,23.72
2025-01-09,DE,paid_search,109.97
2025-01-09,DE,organic,21.0
2025-01-09,DE,social,117.58
2025-01-09,DE,email,10.53
2025-01-09,DE,referral,14.08
2025-01-10,DE,paid_search,146.12
2025-01-10,DE,organic,15.87
2025-01-10,DE,social,89.14
2025-01-10,DE,email,13.5
2025-01-10,DE,referral,19.68
2025-01-11,DE,paid_search,156.47
2025-01-11,DE,organic,12.23
2025-01-11,DE,social,92.36
2025-01-11,DE,email,17.91
2025-01-11,DE,referral,14.89
2025-01-12,DE,paid_search,92.59
2025-01-12,DE,organic,15.29
2025-01-12,DE,social,53.14
2025-01-12,DE,email,8.68
2025-01-12,DE,referral,13.8
2025-01-13,DE,paid_search,145.59
2025-01-13,DE,organic,15.25
2025-01-13,DE,social,83.64
2025-01-13,DE,email,10.96
2025-01-13,DE,referral,14.79
2025-01-14,DE,paid_search,152.35
2025-01-14,DE,organic,12.5
2025-01-14,DE,social,86.3
2025-01-14,DE,email,7.44
2025-01-14,DE,referral,9.75
2025-01-15,DE,paid_search,91.43
2025-01-15,DE,organic,15.22
2025-01-15,DE,social,71.01
2025-01-15,DE,email,13.19
2025-01-15,DE,referral,18.25
2025-01-16,DE,paid_search,120.62
2025-01-16,DE,organic,23.09
2025-01-16,DE,social,98.85
2025-01-16,DE,email,15.89
2025-01-16,DE,referral,22.89
2025-01-17,DE,paid_search,167.86
2025-01-17,DE,organic,13.58
2025-01-17,DE,social,79.26
2025-01-17,DE,email,9.75
2025-01-17,DE,referral,15.65
2025-01-18,DE,paid_search,91.13
2025-01-18,DE,organic,18.73
2025-01-18,DE,social,79.63
2025-01-18,DE,email,11.78
2025-01-18,DE,referral,18.95
2025-01-19,DE,paid_search,83.0
2025-01-19,DE,organic,18.09
2025-01-19,DE,social,70.47
2025-01-19,DE,email,15.61
2025-01-19,DE,referral,22.03
2025-01-20,DE,paid_search,180.0
2025-01-20,DE,organic,16.97
2025-01-20,DE,social,79.97
2025-01-20,DE,email,15.72
2025-01-20,DE,referral,20.23
2025-01-21,DE,paid_search,171.05
2025-01-21,DE,organic,15.12
2025-01-21,DE,social,73.99
2025-01-21,DE,email,17.83
2025-01-21,DE,referral,24.65
2025-01-22,DE,paid_search,132.29
2025-01-22,DE,organic,18.8
2025-01-22,DE,social,52.02
2025-01-22,DE,email,12.04
2025-01-22,DE,referral,16.18
2025-01-23,DE,paid_search,170.29
2025-01-23,DE,organic,16.2
2025-01-23,DE,social,81.92
2025-01-23,DE,email,15.22
2025-01-23,DE,referral,18.81
2025-01-24,DE,paid_search,136.76
2025-01-24,DE,organic,16.84
2025-01-24,DE,social,60.04
2025-01-24,DE,email,12.71
2025-01-24,DE,referral,21.47
2025-01-25,DE,paid_search,161.76
2025-01-25,DE,organic,18.78
2025-01-25,DE,social,45.84
2025-01-25,DE,email,8.65
2025-01-25,DE,referral,15.05
2025-01-26,DE,paid_search,156.54
2025-01-26,DE,organic,15.79
2025-01-26,DE,social,33.13
2025-01-26,DE,email,18.96
2025-01-26,DE,referral,10.68
2025-01-27,DE,paid_search,154.16
2025-01-27,DE,organic,19.39
2025-01-27,DE,social,62.73
2025-01-27,DE,email,14.79
2025-01-27,DE,referral,15.89
2025-01-28,DE,paid_search,159.54
2025-01-28,DE,organic,7.73
2025-01-28,DE,social,98.94
2025-01-28,DE,email,12.75
2025-01-28,DE,referral,12.78
2025-01-29,DE,paid_search,177.05
2025-01-29,DE,organic,23.94
2025-01-29,DE,social,58.78
2025-01-29,DE,email,12.08
2025-01-29,DE,referral,18.51
2025-01-30,DE,paid_search,123.54
2025-01-30,DE,organic,13.28
2025-01-30,DE,social,64.14
2025-01-30,DE,email,10.86
2025-01-30,DE,referral,19.36
2025-01-31,DE,paid_search,136.59
2025-01-31,DE,organic,20.23
2025-01-31,DE,social,89.35
2025-01-31,DE,email,7.86
2025-01-31,DE,referral,18.1
2025-02-01,DE,paid_search,200.83
2025-02-01,DE,organic,18.25
2025-02-01,DE,social,82.9
2025-02-01,DE,email,13.51
2025-02-01,DE,referral,19.86
2025-02-02,DE,paid_search,151.43
2025-02-02,DE,organic,15.28
2025-02-02,DE,social,92.87
2025-02-02,DE,email,11.49
2025-02-02,DE,referral,20.65
2025-02-03,DE,paid_search,181.13
2025-02-03,DE,organic,15.61
2025-02-03,DE,social,75.15
2025-02-03,DE,email,11.61
2025-02-03,DE,referral,20.78
2025-02-04,DE,paid_search,140.59
2025-02-04,DE,organic,14.72
2025-02-04,DE,social,62.96
2025-02-04,DE,email,12.2
2025-02-04,DE,referral,26.66
2025-02-05,DE,paid_search,176.86
2025-02-05,DE,organic,10.29
2025-02-05,DE,social,68.29
2025-02-05,DE,email,10.72
2025-02-05,DE,referral,12.95
2025-02-06,DE,paid_search,163.53
2025-02-06,DE,organic,16.59
2025-02-06,DE,social,115.19
2025-02-06,DE,email,11.69
2025-02-06,DE,referral,17.13
2025-02-07,DE,paid_search,119.61
2025-02-07,DE,organic,15.08
2025-02-07,DE,social,87.79
2025-02-07,DE,email,15.0
2025-02-07,DE,referral,36.8
2025-02-08,DE,paid_search,106.85
2025-02-08,DE,organic,17.37
2025-02-08,DE,social,63.41
2025-02-08,DE,email,13.87
2025-02-08,DE,referral,28.6
2025-02-09,DE,paid_search,185.98
2025-02-09,DE,organic,11.87
2025-02-09,DE,social,89.59
2025-02-09,DE,email,6.01
2025-02-09,DE,referral,8.61
2025-02-10,DE,paid_search,143.47
2025-02-10,DE,organic,19.6
2025-02-10,DE,social,83.16
2025-02-10,DE,email,18.82
2025-02-10,DE,referral,21.83
2025-02-11,DE,paid_search,148.91
2025-02-11,DE,organic,21.91
2025-02-11,DE,social,69.34
2025-02-11,DE,email,13.99
2025-02-11,DE,referral,23.64
2025-02-12,DE,paid_search,115.83
2025-02-12,DE,organic,18.65
2025-02-12,DE,social,118.29
2025-02-12,DE,email,16.37
2025-02-12,DE,referral,16.79
2025-02-13,DE,paid_search,242.45
2025-02-13,DE,organic,19.93
2025-02-13,DE,social,84.61
2025-02-13,DE,email,12.44
2025-02-13,DE,referral,24.88
2025-02-14,DE,paid_search,157.28
2025-02-14,DE,organic,17.08
2025-02-14,DE,social,73.95
2025-02-14,DE,email,15.85
2025-02-14,DE,referral,25.83
2025-02-15,DE,paid_search,147.29
2025-02-15,DE,organic,10.54
2025-02-15,DE,social,77.19
2025-02-15,DE,email,10.46
2025-02-15,DE,referral,18.73
2025-02-16,DE,paid_search,148.22
2025-02-16,DE,organic,12.49
2025-02-16,DE,social,45.7
2025-02-16,DE,email,13.68
2025-02-16,DE,referral,21.39
2025-02-17,DE,paid_search,152.56
2025-02-17,DE,organic,19.17
2025-02-17,DE,social,63.89
2025-02-17,DE,email,13.81
2025-02-17,DE,referral,28.36
2025-02-18,DE,paid_search,143.26
2025-02-18,DE,organic,25.07
2025-02-18,DE,social,77.46
2025-02-18,DE,email,10.03
2025-02-18,DE,referral,25.76
2025-02-19,DE,paid_search,148.69
2025-02-19,DE,organic,21.47
2025-02-19,DE,social,84.41
2025-02-19,DE,email,11.71
2025-02-19,DE,referral,29.33
2025-02-20,DE,paid_search,133.9
2025-02-20,DE,organic,7.8
2025-02-20,DE,social,93.34
2025-02-20,DE,email,13.87
2025-02-20,DE,referral,28.07
2025-02-21,DE,paid_search,119.28
2025-02-21,DE,organic,15.95
2025-02-21,DE,social,69.61
2025-02-21,DE,email,15.73
2025-02-21,DE,referral,24.71
2025-02-22,DE,paid_search,161.22
2025-02-22,DE,organic,17.94
2025-02-22,DE,social,54.49
2025-02-22,DE,email,15.2
2025-02-22,DE,referral,25.44
2025-02-23,DE,paid_search,240.63
2025-02-23,DE,organic,19.0
2025-02-23,DE,social,88.6
2025-02-23,DE,email,14.27
2025-02-23,DE,referral,17.55
2025-02-24,DE,paid_search,200.79
2025-02-24,DE,organic,16.76
2025-02-24,DE,social,72.81
2025-02-24,DE,email,12.32
2025-02-24,DE,referral,20.9
2025-02-25,DE,paid_search,134.39
2025-02-25,DE,organic,17.91
2025-02-25,DE,social,74.65
2025-02-25,DE,email,12.17
2025-02-25,DE,referral,23.85
2025-02-26,DE,paid_search,155.9
2025-02-26,DE,organic,14.64
2025-02-26,DE,social,61.9
2025-02-26,DE,email,13.06
2025-02-26,DE,referral,17.28
2025-02-27,DE,paid_search,121.69
2025-02-27,DE,organic,13.58
2025-02-27,DE,social,81.38
2025-02-27,DE,email,16.55
2025-02-27,DE,referral,23.1
2025-02-28,DE,paid_search,186.92
2025-02-28,DE,organic,16.7
2025-02-28,DE,social,79.22
2025-02-28,DE,email,18.02
2025-02-28,DE,referral,25.65
2025-03-01,DE,paid_search,188.84
2025-03-01,DE,organic,15.88
2025-03-01,DE,social,76.4
2025-03-01,DE,email,14.04
2025-03-01,DE,referral,18.03
2025-03-02,DE,paid_search,62.61
2025-03-02,DE,organic,18.68
2025-03-02,DE,social,94.89
2025-03-02,DE,email,12.93
2025-03-02,DE,referral,18.08
2025-03-03,DE,paid_search,140.35
2025-03-03,DE,organic,8.38
2025-03-03,DE,social,70.13
2025-03-03,DE,email,9.2
2025-03-03,DE,referral,17.53
2025-03-04,DE,paid_search,108.41
2025-03-04,DE,organic,11.56
2025-03-04,DE,social,57.3
2025-03-04,DE,email,14.77
2025-03-04,DE,referral,18.54
2025-03-05,DE,paid_search,110.62
2025-03-05,DE,organic,20.2
2025-03-05,DE,social,78.97
2025-03-05,DE,email,5.22
2025-03-05,DE,referral,26.54
2025-03-06,DE,paid_search,155.76
2025-03-06,DE,organic,20.27
2025-03-06,DE,social,72.19
2025-03-06,DE,email,17.86
2025-03-06,DE,referral,19.22
2025-03-07,DE,paid_search,52.18
2025-03-07,DE,organic,13.22
2025-03-07,DE,social,86.1
2025-03-07,DE,email,13.26
2025-03-07,DE,referral,20.6
2025-03-08,DE,paid_search,115.27
2025-03-08,DE,organic,17.08
2025-03-08,DE,social,76.23
2025-03-08,DE,email,12.67
2025-03-08,DE,referral,24.11
2025-03-09,DE,paid_search,159.95
2025-03-09,DE,organic,15.93
2025-03-09,DE,social,57.33
2025-03-09,DE,email,17.08
2025-03-09,DE,referral,31.78
2025-03-10,DE,paid_search,219.72
2025-03-10,DE,organic,19.97
2025-03-10,DE,social,44.46
2025-03-10,DE,email,7.02
2025-03-10,DE,referral,18.34
2025-03-11,DE,paid_search,150.91
2025-03-11,DE,organic,16.59
2025-03-11,DE,social,80.21
2025-03-11,DE,email,8.31
2025-03-11,DE,referral,29.79
2025-03-12,DE,paid_search,210.58
2025-03-12,DE,organic,11.43
2025-03-12,DE,social,40.9
2025-03-12,DE,email,12.46
2025-03-12,DE,referral,27.95
2025-03-13,DE,paid_search,151.77
2025-03-13,DE,organic,18.1
2025-03-13,DE,social,68.09
2025-03-13,DE,email,13.22
2025-03-13,DE,referral,26.27
2025-03-14,DE,paid_search,168.76
2025-03-14,DE,organic,19.45
2025-03-14,DE,social,44.69
2025-03-14,DE,email,19.57
2025-03-14,DE,referral,12.48
2025-03-15,DE,paid_search,158.98
2025-03-15,DE,organic,16.36
2025-03-15,DE,social,74.46
2025-03-15,DE,email,15.52
2025-03-15,DE,referral,17.49
2025-03-16,DE,paid_search,136.45
2025-03-16,DE,organic,12.13
2025-03-16,DE,social,97.96
2025-03-16,DE,email,13.6
2025-03-16,DE,referral,24.64
2025-03-17,DE,paid_search,184.06
2025-03-17,DE,organic,25.46
2025-03-17,DE,social,111.25
2025-03-17,DE,email,13.78
2025-03-17,DE,referral,22.09
2025-03-18,DE,paid_search,132.65
2025-03-18,DE,organic,20.16
2025-03-18,DE,social,90.02
2025-03-18,DE,email,10.43
2025-03-18,DE,referral,25.07
2025-03-19,DE,paid_search,191.57
2025-03-19,DE,organic,12.23
2025-03-19,DE,social,80.13
2025-03-19,DE,email,12.54
2025-03-19,DE,referral,21.22
2025-03-20,DE,paid_search,116.56
2025-03-20,DE,organic,9.24
2025-03-20,DE,social,62.05
2025-03-20,DE,email,9.9
2025-03-20,DE,referral,23.13
2025-03-21,DE,paid_search,167.13
2025-03-21,DE,organic,18.33
2025-03-21,DE,social,49.79
2025-03-21,DE,email,9.18
2025-03-21,DE,referral,17.97
2025-03-22,DE,paid_search,153.89
2025-03-22,DE,organic,15.58
2025-03-22,DE,social,82.44
2025-03-22,DE,email,15.86
2025-03-22,DE,referral,15.94
2025-03-23,DE,paid_search,116.23
2025-03-23,DE,organic,17.58
2025-03-23,DE,social,74.93
2025-03-23,DE,email,15.12
2025-03-23,DE,referral,21.29
2025-03-24,DE,paid_search,219.57
2025-03-24,DE,organic,10.25
2025-03-24,DE,social,92.57
2025-03-24,DE,email,13.39
2025-03-24,DE,referral,13.8
2025-03-25,DE,paid_search,73.9
2025-03-25,DE,organic,12.22
2025-03-25,DE,social,99.62
2025-03-25,DE,email,16.24
2025-03-25,DE,referral,20.57
2025-03-26,DE,paid_search,139.14
2025-03-26,DE,organic,13.36
2025-03-26,DE,social,72.92
2025-03-26,DE,email,11.24
2025-03-26,DE,referral,30.33
2025-03-27,DE,paid_search,105.7
2025-03-27,DE,organic,18.67
2025-03-27,DE,social,110.1
2025-03-27,DE,email,15.22
2025-03-27,DE,referral,15.28
2025-03-28,DE,paid_search,94.01
2025-03-28,DE,organic,18.17
2025-03-28,DE,social,79.38
2025-03-28,DE,email,16.68
2025-03-28,DE,referral,24.16
2025-03-29,DE,paid_search,134.45
2025-03-29,DE,organic,14.65
2025-03-29,DE,social,51.52
2025-03-29,DE,email,13.16
2025-03-29,DE,referral,13.79
2025-03-30,DE,paid_search,187.81
2025-03-30,DE,organic,19.5
2025-03-30,DE,social,87.16
2025-03-30,DE,email,8.54
2025-03-30,DE,referral,20.45
2025-03-31,DE,paid_search,138.11
2025-03-31,DE,organic,17.44
2025-03-31,DE,social,86.61
2025-03-31,DE,email,11.11
2025-03-31,DE,referral,18.72
2025-04-01,DE,paid_search,179.01
2025-04-01,DE,organic,12.2
2025-04-01,DE,social,62.22
2025-04-01,DE,email,12.77
2025-04-01,DE,referral,26.03
2025-04-02,DE,paid_search,115.94
2025-04-02,DE,organic,24.61
2025-04-02,DE,social,50.67
2025-04-02,DE,email,17.69
2025-04-02,DE,referral,27.62
2025-04-03,DE,paid_search,98.3
2025-04-03,DE,organic,10.06
2025-04-03,DE,social,90.27
2025-04-03,DE,email,11.55
2025-04-03,DE,referral,15.9
2025-04-04,DE,paid_search,222.3
2025-04-04,DE,organic,11.93
2025-04-04,DE,social,62.6
2025-04-04,DE,email,10.81
2025-04-04,DE,referral,6.38
2025-04-05,DE,paid_search,156.49
2025-04-05,DE,organic,13.13
2025-04-05,DE,social,92.0
2025-04-05,DE,email,15.75
2025-04-05,DE,referral,22.48
2025-04-06,DE,paid_search,162.3
2025-04-06,DE,organic,17.7
2025-04-06,DE,social,63.1
2025-04-06,DE,email,10.79
2025-04-06,DE,referral,28.28
2025-04-07,DE,paid_search,181.12
2025-04-07,DE,organic,17.88
2025-04-07,DE,social,87.98
2025-04-07,DE,email,12.56
2025-04-07,DE,referral,22.23
2025-04-08,DE,paid_search,175.74
2025-04-08,DE,organic,8.18
2025-04-08,DE,social,93.83
2025-04-08,DE,email,15.41
2025-04-08,DE,referral,17.1
2025-04-09,DE,paid_search,200.59
2025-04-09,DE,organic,7.58
2025-04-09,DE,social,83.25
2025-04-09,DE,email,12.88
2025-04-09,DE,referral,19.61
2025-04-10,DE,paid_search,153.74
2025-04-10,DE,organic,19.48
2025-04-10,DE,social,41.97
2025-04-10,DE,email,15.94
2025-04-10,DE,referral,19.07
2025-04-11,DE,paid_search,191.84
2025-04-11,DE,organic,19.73
2025-04-11,DE,social,68.26
2025-04-11,DE,email,12.5
2025-04-11,DE,referral,21.14
2025-04-12,DE,paid_search,214.44
2025-04-12,DE,organic,12.15
2025-04-12,DE,social,68.12
2025-04-12,DE,email,7.71
2025-04-12,DE,referral,21.91
2025-04-13,DE,paid_search,129.15
2025-04-13,DE,organic,14.87
2025-04-13,DE,social,104.89
2025-04-13,DE,email,10.13
2025-04-13,DE,referral,20.4
2025-04-14,DE,paid_search,135.46
2025-04-14,DE,organic,15.32
2025-04-14,DE,social,129.51
2025-04-14,DE,email,7.22
2025-04-14,DE,referral,24.67
2025-04-15,DE,paid_search,245.85
2025-04-15,DE,organic,21.59
2025-04-15,DE,social,77.4
2025-04-15,DE,email,9.01
2025-04-15,DE,referral,28.18
2025-04-16,DE,paid_search,188.85
2025-04-16,DE,organic,10.5
2025-04-16,DE,social,70.37
2025-04-16,DE,email,8.91
2025-04-16,DE,referral,6.06
2025-04-17,DE,paid_search,105.98
2025-04-17,DE,organic,17.45
2025-04-17,DE,social,87.6
2025-04-17,DE,email,11.72
2025-04-17,DE,referral,28.55
2025-04-18,DE,paid_search,192.38
2025-04-18,DE,organic,16.47
2025-04-18,DE,social,71.67
2025-04-18,DE,email,13.97
2025-04-18,DE,referral,21.16
2025-04-19,DE,paid_search,98.47
2025-04-19,DE,organic,15.74
2025-04-19,DE,social,89.23
2025-04-19,DE,email,16.94
2025-04-19,DE,referral,26.35
2025-04-20,DE,paid_search,165.79
2025-04-20,DE,organic,23.19
2025-04-20,DE,social,84.61
2025-04-20,DE,email,12.47
2025-04-20,DE,referral,29.11
2025-04-21,DE,paid_search,180.55
2025-04-21,DE,organic,22.53
2025-04-21,DE,social,53.79
2025-04-21,DE,email,10.01
2025-04-21,DE,referral,16.91
2025-04-22,DE,paid_search,159.95
2025-04-22,DE,organic,24.75
2025-04-22,DE,social,54.72
2025-04-22,DE,email,15.64
2025-04-22,DE,referral,14.86
2025-04-23,DE,paid_search,234.0
2025-04-23,DE,organic,10.21
2025-04-23,DE,social,90.66
2025-04-23,DE,email,15.56
2025-04-23,DE,referral,24.54
2025-04-24,DE,paid_search,119.45
2025-04-24,DE,organic,12.51
2025-04-24,DE,social,100.83
2025-04-24,DE,email,16.09
2025-04-24,DE,referral,26.75
2025-04-25,DE,paid_search,197.22
2025-04-25,DE,organic,10.47
2025-04-25,DE,social,46.55
2025-04-25,DE,email,10.61
2025-04-25,DE,referral,18.7
2025-04-26,DE,paid_search,130.58
2025-04-26,DE,organic,18.18
2025-04-26,DE,social,97.83
2025-04-26,DE,email,11.81
2025-04-26,DE,referral,16.92
2025-04-27,DE,paid_search,184.09
2025-04-27,DE,organic,15.8
2025-04-27,DE,social,78.55
2025-04-27,DE,email,11.69
2025-04-27,DE,referral,23.06
2025-04-28,DE,paid_search,114.22
2025-04-28,DE,organic,20.09
2025-04-28,DE,social,75.87
2025-04-28,DE,email,10.31
2025-04-28,DE,referral,24.07
2025-04-29,DE,paid_search,123.73
2025-04-29,DE,organic,13.94
2025-04-29,DE,social,53.53
2025-04-29,DE,email,7.32
2025-04-29,DE,referral,24.09
2025-04-30,DE,paid_search,197.58
2025-04-30,DE,organic,15.08
2025-04-30,DE,social,61.23
2025-04-30,DE,email,6.97
2025-04-30,DE,referral,9.7
2025-05-01,DE,paid_search,180.8
2025-05-01,DE,organic,8.61
2025-05-01,DE,social,54.62
2025-05-01,DE,email,13.65
2025-05-01,DE,referral,21.73
2025-05-02,DE,paid_search,165.42
2025-05-02,DE,organic,17.03
2025-05-02,DE,social,69.67
2025-05-02,DE,email,9.12
2025-05-02,DE,referral,17.88
2025-05-03,DE,paid_search,141.94
2025-05-03,DE,organic,8.97
2025-05-03,DE,social,61.46
2025-05-03,DE,email,11.56
2025-05-03,DE,referral,17.59
2025-05-04,DE,paid_search,139.9
2025-05-04,DE,organic,19.84
2025-05-04,DE,social,91.64
2025-05-04,DE,email,17.57
2025-05-04,DE,referral,13.24
2025-05-05,DE,paid_search,136.91
2025-05-05,DE,organic,22.22
2025-05-05,DE,social,43.11
2025-05-05,DE,email,9.0
2025-05-05,DE,referral,17.98
2025-05-06,DE,paid_search,231.2
2025-05-06,DE,organic,12.86
2025-05-06,DE,social,97.23
2025-05-06,DE,email,12.66
2025-05-06,DE,referral,15.16
2025-05-07,DE,paid_search,260.09
2025-05-07,DE,organic,17.83
2025-05-07,DE,social,83.69
2025-05-07,DE,email,14.45
2025-05-07,DE,referral,23.68
2025-05-08,DE,paid_search,235.32
2025-05-08,DE,organic,24.59
2025-05-08,DE,social,58.68
2025-05-08,DE,email,19.18
2025-05-08,DE,referral,17.53
2025-05-09,DE,paid_search,165.33
2025-05-09,DE,organic,10.83
2025-05-09,DE,social,96.33
2025-05-09,DE,email,11.77
2025-05-09,DE,referral,15.14
2025-05-10,DE,paid_search,198.46
2025-05-10,DE,organic,23.1
2025-05-10,DE,social,104.62
2025-05-10,DE,email,7.9
2025-05-10,DE,referral,29.61
2025-05-11,DE,paid_search,141.51
2025-05-11,DE,organic,25.72
2025-05-11,DE,social,88.45
2025-05-11,DE,email,13.55
2025-05-11,DE,referral,21.3
2025-05-12,DE,paid_search,152.48
2025-05-12,DE,organic,14.11
2025-05-12,DE,social,56.07
2025-05-12,DE,email,11.59
2025-05-12,DE,referral,27.58
2025-05-13,DE,paid_search,99.58
2025-05-13,DE,organic,22.7
2025-05-13,DE,social,79.24
2025-05-13,DE,email,15.24
2025-05-13,DE,referral,25.68
2025-05-14,DE,paid_search,188.51
2025-05-14,DE,organic,17.1
2025-05-14,DE,social,77.5
2025-05-14,DE,email,15.6
2025-05-14,DE,referral,15.72
2025-05-15,DE,paid_search,107.31
2025-05-15,DE,organic,15.03
2025-05-15,DE,social,82.01
2025-05-15,DE,email,18.87
2025-05-15,DE,referral,21.5
2025-05-16,DE,paid_search,229.51
2025-05-16,DE,organic,19.19
2025-05-16,DE,social,67.83
2025-05-16,DE,email,16.41
2025-05-16,DE,referral,19.96
2025-05-17,DE,paid_search,162.61
2025-05-17,DE,organic,11.32
2025-05-17,DE,social,47.65
2025-05-17,DE,email,14.51
2025-05-17,DE,referral,27.11
2025-05-18,DE,paid_search,227.42
2025-05-18,DE,organic,13.56
2025-05-18,DE,social,104.49
2025-05-18,DE,email,16.94
2025-05-18,DE,referral,18.64
2025-05-19,DE,paid_search,206.09
2025-05-19,DE,organic,21.01
2025-05-19,DE,social,98.34
2025-05-19,DE,email,19.66
2025-05-19,DE,referral,27.1
2025-05-20,DE,paid_search,71.26
2025-05-20,DE,organic,18.37
2025-05-20,DE,social,46.53
2025-05-20,DE,email,13.23
2025-05-20,DE,referral,21.75
2025-05-21,DE,paid_search,130.67
2025-05-21,DE,organic,12.63
2025-05-21,DE,social,66.36
2025-05-21,DE,email,11.68
2025-05-21,DE,referral,20.55
2025-05-22,DE,paid_search,157.03
2025-05-22,DE,organic,19.49
2025-05-22,DE,social,70.52
2025-05-22,DE,email,16.83
2025-05-22,DE,referral,21.05
2025-05-23,DE,paid_search,188.36
2025-05-23,DE,organic,15.71
2025-05-23,DE,social,128.97
2025-05-23,DE,email,14.24
2025-05-23,DE,referral,29.94
2025-05-24,DE,paid_search,126.46
2025-05-24,DE,organic,15.1
2025-05-24,DE,social,71.68
2025-05-24,DE,email,20.63
2025-05-24,DE,referral,20.12
2025-05-25,DE,paid_search,121.5
2025-05-25,DE,organic,22.53
2025-05-25,DE,social,77.62
2025-05-25,DE,email,12.05
2025-05-25,DE,referral,18.01
2025-05-26,DE,paid_search,171.7
2025-05-26,DE,organic,21.52
2025-05-26,DE,social,91.57
2025-05-26,DE,email,11.22
2025-05-26,DE,referral,16.0
2025-05-27,DE,paid_search,0.0
2025-05-27,DE,organic,12.98
2025-05-27,DE,social,69.38
2025-05-27,DE,email,12.56
2025-05-27,DE,referral,19.81
2025-05-28,DE,paid_search,260.13
2025-05-28,DE,organic,19.09
2025-05-28,DE,social,52.83
2025-05-28,DE,email,14.84
2025-05-28,DE,referral,23.33
2025-05-29,DE,paid_search,112.84
2025-05-29,DE,organic,18.23
2025-05-29,DE,social,86.64
2025-05-29,DE,email,16.02
2025-05-29,DE,referral,11.82
2025-05-30,DE,paid_search,177.79
2025-05-30,DE,organic,22.99
2025-05-30,DE,social,112.6
2025-05-30,DE,email,8.84
2025-05-30,DE,referral,20.47
2025-05-31,DE,paid_search,151.12
2025-05-31,DE,organic,19.87
2025-05-31,DE,social,73.35
2025-05-31,DE,email,10.47
2025-05-31,DE,referral,22.4
2025-06-01,DE,paid_search,140.09
2025-06-01,DE,organic,19.39
2025-06-01,DE,social,61.02
2025-06-01,DE,email,9.49
2025-06-01,DE,referral,28.24
2025-06-02,DE,paid_search,239.92
2025-06-02,DE,organic,24.74
2025-06-02,DE,social,75.12
2025-06-02,DE,email,16.11
2025-06-02,DE,referral,17.6
2025-06-03,DE,paid_search,172.44
2025-06-03,DE,organic,14.52
2025-06-03,DE,social,100.53
2025-06-03,DE,email,16.33
2025-06-03,DE,referral,32.28
2025-06-04,DE,paid_search,144.23
2025-06-04,DE,organic,23.71
2025-06-04,DE,social,86.19
2025-06-04,DE,email,12.99
2025-06-04,DE,referral,23.04
2025-06-05,DE,paid_search,217.95
2025-06-05,DE,organic,16.44
2025-06-05,DE,social,74.95
2025-06-05,DE,email,6.17
2025-06-05,DE,referral,20.47
2025-06-06,DE,paid_search,163.11
2025-06-06,DE,organic,13.76
2025-06-06,DE,social,57.22
2025-06-06,DE,email,6.85
2025-06-06,DE,referral,18.14
2025-06-07,DE,paid_search,207.36
2025-06-07,DE,organic,10.7
2025-06-07,DE,social,91.59
2025-06-07,DE,email,15.55
2025-06-07,DE,referral,34.28
2025-06-08,DE,paid_search,192.72
2025-06-08,DE,organic,21.06
